,Excel Name,Customer,Item Number,Date,PNs,Descriptions,Quantity,Spare PNs,Spares Description,Workscope,Material,Material - Note,Bought Out,Bought Out - Note,Sub-Con,Sub-Con - Note,Machining,Machining - Note,Fabrication,Fabrication - Note,Test & Assy,Test & Assy - Note,Margin,Total Unit Sell - No Spares,Total Ext Sell - No Spares,Total Unit Sell - Spares,Total Ext Sell - Spares,Total Unit Sell,Total Ext Sell,Unit Cost
444,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,51,,H133530-12,"['VALVE PART,SEAT SEAL ASSY,SSV-Q, 5-1/8 5000 PSI MSP,VG-300,PER VGS9.12.4 ']",2.0,[],[],"VALVE PART,SEAT SEAL ASSY,SSV-Q, 5-1/8 5000 PSI MSP,VG-300,PER VGS9.12.4 ",,,216.98,,,,,,,,,,0.499999763999142,433.9598083496094,867.9196166992188,0.0,0.0,433.9598083496094,867.9196166992188,216.98000658969178
445,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,52,,H133531-4,"['PACKING,STEM,CT,SSV-Q, 1.875 OD X 1.375 ID X 1.00 LG,PER VGS 9.12.3,PER API 14D AND Q1 ']",1.0,[],[],"PACKING,STEM,CT,SSV-Q, 1.875 OD X 1.375 ID X 1.00 LG,PER VGS 9.12.3,PER API 14D AND Q1 ",,,678.1,,,,,,,,,,0.499999763999142,1356.199340820312,1356.199340820312,0.0,0.0,1356.199340820312,1356.199340820312,678.0999904743641
446,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,53,,H133602-2,"['MISCELLANEOUS, CAVITY RELIEF VALVE, ARR F/ MODELVG-300FRS 5000 PSI GATE VALVE CERTIFIED TO API6FC, FF NACE COMPLIANT ']",1.0,[],[],"MISCELLANEOUS, CAVITY RELIEF VALVE, ARR F/ MODELVG-300FRS 5000 PSI GATE VALVE CERTIFIED TO API6FC, FF NACE COMPLIANT ",,,537.6,,,,,,,,,,0.499999763999142,1075.199462890625,1075.199462890625,0.0,0.0,1075.199462890625,1075.199462890625,537.5999851933083
447,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,54,,195040-340,"['SCREW,SET,SOCKET, .625-11 X .875 LG,UNRC-3A, FLAT PT,630 SS NACE ']",1.0,[],[],"SCREW,SET,SOCKET, .625-11 X .875 LG,UNRC-3A, FLAT PT,630 SS NACE ",,,162,,,,,,,,,,0.499999763999142,323.9998474121094,323.9998474121094,0.0,0.0,323.9998474121094,323.9998474121094,162.00000017029666
448,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,55,,H133906-4,"['VALVE PART,BEARING SHIM, 3.000 OD X 1.625 ID X .030 THK,CARBON STEEL ']",6.0,[],[],"VALVE PART,BEARING SHIM, 3.000 OD X 1.625 ID X .030 THK,CARBON STEEL ",,,14.5,,,,,,,,,,0.6666666285298488,43.49999618530273,260.9999694824219,0.0,0.0,43.49999618530273,260.9999694824219,14.500000387385674
449,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,56,,H133907-2,"['VALVE PART,BEARING ASSY,VG-300, 1-1/4 STEM SIZE 2. TAG OR MARK: P/N H133907-2 (REV) ASSY ']",1.0,[],[],"VALVE PART,BEARING ASSY,VG-300, 1-1/4 STEM SIZE 2. TAG OR MARK: P/N H133907-2 (REV) ASSY ",,,168,,,,,,,,,,0.499999763999142,335.9998474121094,335.9998474121094,0.0,0.0,335.9998474121094,335.9998474121094,168.00000300230695
450,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,57,,H134361-3,"['VALVE PART,EUTECTIC, 3.031 OD X 2.016 ID X .188 LG,PER VGS5.646.1.3 ']",1.0,[],[],"VALVE PART,EUTECTIC, 3.031 OD X 2.016 ID X .188 LG,PER VGS5.646.1.3 ",,,165,,,,,,,,,,0.499999763999142,329.9998474121094,329.9998474121094,0.0,0.0,329.9998474121094,329.9998474121094,165.0000015863018
451,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,58,,H134364-1,"['VALVE PART, EUTECTIC GLAND,VG-300FR, 5-1/8 5000 PSI MSP,ARR FOR MECH BACKSEAT,LOW ALLOY/ CARBON STEEL ']",1.0,[],[],"VALVE PART, EUTECTIC GLAND,VG-300FR, 5-1/8 5000 PSI MSP,ARR FOR MECH BACKSEAT,LOW ALLOY/ CARBON STEEL ",,,495,,,,,,,,,,0.4999997639991421,989.99951171875,989.99951171875,0.0,0.0,989.99951171875,989.99951171875,494.99998950010917
452,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,59,,H300411-7,"['STUD W/ONE NUT, TAP END,PER VGS2.4.13, 1.375-8UNR-2A X 1.375-8UNR-2A, 8.000 LG, STUD MATERIAL PER ASTM A193 GRB7M, NUT MATERIAL PER ASTM A194 GR2HM, COATING PER VGS6.2.12.3, ASTM B633 ']",8.0,[],[],"STUD W/ONE NUT, TAP END,PER VGS2.4.13, 1.375-8UNR-2A X 1.375-8UNR-2A, 8.000 LG, STUD MATERIAL PER ASTM A193 GRB7M, NUT MATERIAL PER ASTM A194 GR2HM, COATING PER VGS6.2.12.3, ASTM B633 ",,,43.82400000000001,,,,,,,,,,0.6666615576384696,131.4699859619141,1051.759887695312,0.0,0.0,131.4699859619141,1051.759887695312,43.824000337836715
453,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,60,,H300430-24,"['SPRING, WAVE, CREST-TO-CREST, 3.000 BORE PILOT, CLEARS 1.500 INCH SHAFT, 1.18 FREE HEIGHT (REF),6 TURNS, 17-7PH STAINLESS STEEL.']",1.0,[],[],"SPRING, WAVE, CREST-TO-CREST, 3.000 BORE PILOT, CLEARS 1.500 INCH SHAFT, 1.18 FREE HEIGHT (REF),6 TURNS, 17-7PH STAINLESS STEEL.",,,27.79,,,,,,,,,,0.6666666285298489,83.36998748779297,83.36998748779297,0.0,0.0,83.36998748779297,83.36998748779297,27.78999900873034
454,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,61,,H300432-1,"['PIN,KLICK, .250 OD 1.750 LG, WITH 1.375 REF RING ID ']",1.0,[],[],"PIN,KLICK, .250 OD 1.750 LG, WITH 1.375 REF RING ID ",,,1.28,,,,,,,,,,0.786647843612229,5.999470710754395,5.999470710754395,0.0,0.0,5.999470710754395,5.999470710754395,1.2800000133247238
455,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,62,,H301101-1,"['SPRING,COMP COIL, .250 OD X .048 WIRE, 1.250 LGTH,ELGILOY NACE,RC-60 MAX,ENDS CLOSED & GROUND 20 LBS LOAD @ 1.00 WORK HEIGTH ']",8.0,[],[],"SPRING,COMP COIL, .250 OD X .048 WIRE, 1.250 LGTH,ELGILOY NACE,RC-60 MAX,ENDS CLOSED & GROUND 20 LBS LOAD @ 1.00 WORK HEIGTH ",,,15.48,,,,,,,,,,0.6666666285298488,46.43999481201172,371.5199584960938,0.0,0.0,46.43999481201172,371.5199584960938,15.480000041744196
456,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,63,,157959,"['INJECTION FITTING, GREASE, 1/2 LP, 5/10M, 660SS, W/ BALL CHECK VALVE, SPECIAL F/ NORWAY ']",1.0,[],[],"INJECTION FITTING, GREASE, 1/2 LP, 5/10M, 660SS, W/ BALL CHECK VALVE, SPECIAL F/ NORWAY ",,,288,,,,,,,,,,0.499999763999142,575.999755859375,575.999755859375,0.0,0.0,575.999755859375,575.999755859375,288.00001386612405
457,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,64,,195000-220,"['O-RING, AS568A-220, 1.359 (NOM 1-3/8) ID, 0.139 (NOM 1/8) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ']",1.0,[],[],"O-RING, AS568A-220, 1.359 (NOM 1-3/8) ID, 0.139 (NOM 1/8) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ",,,0.14,,,,,,,,,,0.7501429150367743,0.5603203177452087,0.5603203177452087,0.0,0.0,0.5603203177452087,0.5603203177452087,0.14000000123748624
458,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,65,,195000-343,"['O-RING, AS568A-343, 3.725 (NOM 3-3/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ']",1.0,[],[],"O-RING, AS568A-343, 3.725 (NOM 3-3/4) ID, 0.210 (NOM 3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE(NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ",,,0.56,,,,,,,,,,0.7499981867269411,2.239983797073364,2.239983797073364,0.0,0.0,2.239983797073364,2.239983797073364,0.5600000109706126
459,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,66,,195143-45,"['GREASE FITTING, THREADED, 1/4-28 UNF-2A, STRAIGHT THREAD, OVERALL LENGTH VARIABLE PER VENDOR SUPPLY, 7/16 THRU 19/32 PERMISSIBLE. THREADED SHANK LENGTH .18 MAX. SUPPLIED WITHOUT BALL CHECK. ']",1.0,[],[],"GREASE FITTING, THREADED, 1/4-28 UNF-2A, STRAIGHT THREAD, OVERALL LENGTH VARIABLE PER VENDOR SUPPLY, 7/16 THRU 19/32 PERMISSIBLE. THREADED SHANK LENGTH .18 MAX. SUPPLIED WITHOUT BALL CHECK. ",,,7,,,,,,,,,,-0.3999840407902959,5.000057220458984,5.000057220458984,0.0,0.0,5.000057220458984,5.000057220458984,7.000000311680864
460,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,67,,200095-13,"['SEAL,WIPER, 2.000 ROD DIA ']",1.0,[],[],"SEAL,WIPER, 2.000 ROD DIA ",,,2.41,,,,,,,,,,0.7499981867269411,9.63992977142334,9.63992977142334,0.0,0.0,9.63992977142334,9.63992977142334,2.4099999226807793
461,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,68,,200095-8,"['SEAL,WIPER, 1.250 ROD DIA ']",1.0,[],[],"SEAL,WIPER, 1.250 ROD DIA ",,,2.76,,,,,,,,,,0.7499981867269411,11.03991985321045,11.03991985321045,0.0,0.0,11.03991985321045,11.03991985321045,2.759999981691855
462,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,69,,199868-44,"['SCREW,SET,SOCKET, #10-24UNRC-3A X 3/8 LG CONE POINT,LOCWEL,ASTM F912 ']",2.0,[],[],"SCREW,SET,SOCKET, #10-24UNRC-3A X 3/8 LG CONE POINT,LOCWEL,ASTM F912 ",,,32.27,,,,,,,,,,0.6666666285298488,96.80998992919922,193.6199798583984,0.0,0.0,96.80998992919922,193.6199798583984,32.27000033509136
463,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,70,,A133144-2,"['ACTUATOR PART,CH-48,SNAP RING,CIRCULAR SECTION FORHOUSING END PLATE RETENTION,LA ']",2.0,[],[],"ACTUATOR PART,CH-48,SNAP RING,CIRCULAR SECTION FORHOUSING END PLATE RETENTION,LA ",,,66.24,,,,,,,,,,0.6666666285298489,198.719970703125,397.43994140625,0.0,0.0,198.719970703125,397.43994140625,66.2399978129223
464,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,71,,195000-379,"['O-RING, AS568A-379, 10.975 (NOM 11) ID, 0.210 (NOM3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ']",3.0,[],[],"O-RING, AS568A-379, 10.975 (NOM 11) ID, 0.210 (NOM3/16) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ",,,3.552,,,,,,,,,,0.7500333565969586,14.20989608764648,42.62968826293945,0.0,0.0,14.20989608764648,42.62968826293945,3.5520000281350015
465,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,72,,A300106-4,"['PLUG,PROTECTION,25.4 MM DIA,FLAT HEAD,POLYTHENE ROWAN PRODUCTS # K233 ']",8.0,[],[],"PLUG,PROTECTION,25.4 MM DIA,FLAT HEAD,POLYTHENE ROWAN PRODUCTS # K233 ",,,0.26,,,,,,,,,,0.7501429150367744,1.040594816207886,8.324758529663086,0.0,0.0,1.040594816207886,8.324758529663086,0.25999998740554586
466,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,73,,195000-245,"['O-RING, AS568A-245, 4.359 (NOM 4-3/8) ID, 0.139 (NOM 1/8) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ']",1.0,[],[],"O-RING, AS568A-245, 4.359 (NOM 4-3/8) ID, 0.139 (NOM 1/8) CS, MATERIAL PER VGS5.1010.1.1, NITRILE (NBR), 70 DURO A, API 6A, ISO 10423, API17D, PSL1-3 ",,,0.41,,,,,,,,,,0.7501429150367744,1.64093804359436,1.64093804359436,0.0,0.0,1.64093804359436,1.64093804359436,0.40999999617774513
467,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,74,,A301339-2,"['SEAL,POLYPAK,4 3/4 OD X 4 1/4 ID X 1/2 NOM LENGTH,']",1.0,[],[],"SEAL,POLYPAK,4 3/4 OD X 4 1/4 ID X 1/2 NOM LENGTH,",,,65.15899999999999,,,,,,,,,,0.6666717441689513,195.47998046875,195.47998046875,0.0,0.0,195.47998046875,195.47998046875,65.15900093953591
468,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,75,,D130320-2,"['BEARING, 25% GLASS FILLED TEFLON OD 4.763 +.003 -.000 ID 4.263 +.003 -.000 HEIGHT .392 +/- .004 SCARF CUT AT 45 DEG FERGUSON & TIMPSON ']",1.0,[],[],"BEARING, 25% GLASS FILLED TEFLON OD 4.763 +.003 -.000 ID 4.263 +.003 -.000 HEIGHT .392 +/- .004 SCARF CUT AT 45 DEG FERGUSON & TIMPSON ",,,34.284,,,,,,,,,,0.6666601465649498,102.8499908447266,102.8499908447266,0.0,0.0,102.8499908447266,102.8499908447266,34.284000873977426
469,Repair Spares CM- Rev 00 (DP).xlsx,Chevron now Ithaca,76,,A133153-2,"['ACTUATOR PART,CH-48,SNAP RING,(CIRCULAR SECTION) F/SPRING STOP RING RETENTION,LA DIMENSION A= 6.23']",1.0,[],[],"ACTUATOR PART,CH-48,SNAP RING,(CIRCULAR SECTION) F/SPRING STOP RING RETENTION,LA DIMENSION A= 6.23",,,228.96,,,,,,,,,,0.499999763999142,457.9197692871094,457.9197692871094,0.0,0.0,457.9197692871094,457.9197692871094,228.95999271301312
470,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,1,2017-09-04,D70425-1,"['TUBING BONNET,ASSY,OFFSET, 13-5/8 5M NT2 BOX BTM X G52REC TOP.W/CRA OVERLAY THRO BORE AND ALL SEAL AREAS, 75K LA NACE \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"TUBING BONNET,ASSY,OFFSET, 13-5/8 5M NT2 BOX BTM X G52REC TOP.W/CRA OVERLAY THRO BORE AND ALL SEAL AREAS, 75K LA NACE 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,2131.2,,,,,,,,,,0.214159291946802,2712.0,2712.0,0.0,0.0,2712.0,2712.0,2131.200000240273
471,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,3,2017-09-04,D130234-2,"['ACTUATOR, CH-48, F/4.062, 5000 PSI MWP VG-300 SERIES VALVE, C/WITH LIMIT SWITCHES AND JIC COUPLINGS. \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"ACTUATOR, CH-48, F/4.062, 5000 PSI MWP VG-300 SERIES VALVE, C/WITH LIMIT SWITCHES AND JIC COUPLINGS. 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,2397.6,,,,,,,,,,0.214159291946802,3051.0,3051.0,0.0,0.0,3051.0,3051.0,2397.6000002703067
472,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,4,2017-09-04,D70313-1,"['MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,5594.4,,,,,,,,,,0.214159291946802,7119.0,7119.0,0.0,0.0,7119.0,7119.0,5594.400000630716
473,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,5,2017-09-04,D70313-1,"['MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,5594.4,,,,,,,,,,0.214159291946802,7119.0,7119.0,0.0,0.0,7119.0,7119.0,5594.400000630716
474,EUK 1726192 - Strip and Inspect  Alba - CM.xlsx,Chevron now Ithaca,1,2017-08-14,D70425-1,"['TUBING BONNET,ASSY,OFFSET, 13-5/8 5M NT2 BOX BTM X G52REC TOP.W/CRA OVERLAY THRO BORE AND ALL SEAL AREAS, 75K LA NACE \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"TUBING BONNET,ASSY,OFFSET, 13-5/8 5M NT2 BOX BTM X G52REC TOP.W/CRA OVERLAY THRO BORE AND ALL SEAL AREAS, 75K LA NACE 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,2131.2,,,,,,,,,,0.214159291946802,2712.0,2712.0,0.0,0.0,2712.0,2712.0,2131.200000240273
475,EUK 1726192 - Strip and Inspect  Alba - CM.xlsx,Chevron now Ithaca,3,2017-08-14,D130234-2,"['ACTUATOR, CH-48, F/4.062, 5000 PSI MWP VG-300 SERIES VALVE, C/WITH LIMIT SWITCHES AND JIC COUPLINGS. \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"ACTUATOR, CH-48, F/4.062, 5000 PSI MWP VG-300 SERIES VALVE, C/WITH LIMIT SWITCHES AND JIC COUPLINGS. 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,2397.6,,,,,,,,,,0.214159291946802,3051.0,3051.0,0.0,0.0,3051.0,3051.0,2397.6000002703067
476,EUK 1726192 - Strip and Inspect  Alba - CM.xlsx,Chevron now Ithaca,4,2017-08-14,D70313-1,"['MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,5594.4,,,,,,,,,,0.214159291946802,7119.0,7119.0,0.0,0.0,7119.0,7119.0,5594.400000630716
477,EUK 1726192 - Strip and Inspect  Alba - CM.xlsx,Chevron now Ithaca,5,2017-08-14,D70313-1,"['MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,5594.4,,,,,,,,,,0.214159291946802,7119.0,7119.0,0.0,0.0,7119.0,7119.0,5594.400000630716
478,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,1,2017-09-04,D70425-1,"['TUBING BONNET,ASSY,OFFSET, 13-5/8 5M NT2 BOX BTM X G52REC TOP.W/CRA OVERLAY THRO BORE AND ALL SEAL AREAS, 75K LA NACE \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"TUBING BONNET,ASSY,OFFSET, 13-5/8 5M NT2 BOX BTM X G52REC TOP.W/CRA OVERLAY THRO BORE AND ALL SEAL AREAS, 75K LA NACE 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,2131.2,,,,,,,,,,0.214159291946802,2712.0,2712.0,0.0,0.0,2712.0,2712.0,2131.200000240273
479,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,3,2017-09-04,D130234-2,"['ACTUATOR, CH-48, F/4.062, 5000 PSI MWP VG-300 SERIES VALVE, C/WITH LIMIT SWITCHES AND JIC COUPLINGS. \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"ACTUATOR, CH-48, F/4.062, 5000 PSI MWP VG-300 SERIES VALVE, C/WITH LIMIT SWITCHES AND JIC COUPLINGS. 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,2397.6,,,,,,,,,,0.214159291946802,3051.0,3051.0,0.0,0.0,3051.0,3051.0,2397.6000002703067
480,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,4,2017-09-04,D70313-1,"['MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,5594.4,,,,,,,,,,0.214159291946802,7119.0,7119.0,0.0,0.0,7119.0,7119.0,5594.400000630716
481,EUK 1726192 - Strip and Inspect  Alba - CM Rev 01.xlsx,Chevron now Ithaca,5,2017-09-04,D70313-1,"['MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP \n\nSCOPE:\n - STRIP, CLEAN AND INSPECT']",1.0,[],[],"MULTI-BOWL HEAD, UNITISATION, LOWER AND UPPER BODYLOWER BODY 21-1/4 5M NT2 BOX BTM X 13-3/8 5M NT2PIN TOP, UPPER BODY 13-5/8 5M NT2 BOX BTM X 13-5/85M PIN TOP, UPPER HEAD,ONE SIDE ARR WITH TWOVG300FRS 5M VALVES, OTHER SIDE ARR WITH VR PLUG AND FLANGE CAP, LOWER HEAD, ONE SIDE ARR WITH VG200S 5M VALVE,FLANGE CAP, OTHER SIDE ARR WITH VRPLUG AND FLANGE CAP 

SCOPE:
 - STRIP, CLEAN AND INSPECT",,,5594.4,,,,,,,,,,0.214159291946802,7119.0,7119.0,0.0,0.0,7119.0,7119.0,5594.400000630716
